Job Name,Location,Salary,Qualifications
Data Scientist,Remote,From $40 an hour,Doctoral degree; Calculus; English; Mid-level; Master's degree; Doctor of Philosophy; Data science; AI
Data Scientist,"San Francisco, CA",N/A,Statistical software; Economics; R; Master's degree; Master of Public Policy; Senior level; AI; 2 years; Communication skills; Python; Stakeholder management
Data Scientist,"Minneapolis, MN",Estimated: $61K - $84.7K a year,Statistics; MATLAB; Computer Science; R; Research; Mid-level; Master's degree; SQL; Machine learning; Master of Science; Master of Arts; GitHub; Computer skills; Data science; 1 year; Data visualization; Communication skills; Python
Data Scientist,"Boston, MA",Estimated: $62.6K - $97.5K a year,AI models; Microsoft Powerpoint; Microsoft Word; Statistics; Power BI; Microsoft Excel; Financial modeling; Computer Science; Hypothesis testing; R; Google Cloud Platform; Mid-level; Multivariate testing; Microsoft Office; Master's degree; AWS; Analysis skills; Bachelor's degree; Machine learning; Regression analysis; Cloud computing; Data visualization; AI; Communication skills; Python; Generative AI; Data Science
Data Scientist,"Tustin, CA","$153,140 - $306,280 a year",Scikit-learn; TensorFlow; CI/CD; Reinforcement learning; Doctoral degree; Computer Science; PyTorch; Software deployment; Spark; R; NoSQL; 11+ years; Google Cloud Platform; Java; Master's degree; Algorithms; SQL; AWS; Analysis skills; Machine learning; XGBoost; Doctor of Philosophy; Mentoring; Software development; Cloud computing; Business requirements; Solution architecture; Senior level; AI; Machine learning frameworks; Leadership; Communication skills; Python; MLOps; Hadoop
Data Scientist,"Agoura Hills, CA","$65,000 - $100,000 a year",XML; Microsoft SQL Server; Mid-level; SQL; Analysis skills; SQL Server Management Studio; ETL; IT; Customer support; JSON; Communication skills
Data Scientist,United States,Estimated: $118K - $155K a year,Scikit-learn; TensorFlow; Statistics; Azure; Doctoral degree; Computer Science; PyTorch; Google Cloud Platform; Mid-level; Tableau; 3 years; Master's degree; Algorithms; AWS; Bachelor's degree; Machine learning; Doctor of Philosophy; Matplotlib; Physics; Data science; Data visualization; Machine learning frameworks; Python
Data Scientist,"Boulder, CO","$110,000 - $140,000 a year",PyTorch; Bachelor of Science; Writing skills; Engineering; NumPy; Research; Mid-level; Master's degree; Pandas; AWS; Docker; Bachelor's degree; Machine learning; Cloud computing; 2 years; Python; Analytics
Data Scientist,"Whitestone, NY","$65,000 - $75,000 a year",Microsoft Powerpoint; Pricing; Microsoft Excel; Writing skills; Data analysis skills; Microsoft Office; Databases; SQL; Docker; Bachelor's degree; Machine learning; Organizational skills; Cleaning; GitHub; Predictive analytics; Grocery store; Apache; Plotly; Data transformation; Python; Entry level; Analytics
Data Scientist,"Houston, TX",Estimated: $115K - $162K a year,AI chatbots; Ontology; Statistics; Energy sales; Azure; Doctoral degree; Sales; Master's degree; Doctor of Philosophy; Master of Science; OCR; Natural language processing; Semantic Web; Senior level; AI; Graph databases; Marketing; Generative AI
Data Scientist,"Cambridge, MA",Estimated: $109K - $148K a year,6 years; XML; SAS; R; Master's degree; Algorithms; Analysis skills; Bachelor's degree; Quality control; CDISC standards; Linked data; Clinical trials; VBA; Senior level; Data manipulation; Python
Data Scientist,"Seattle, WA","$167,000 - $375,000 a year",5 years; Bachelor of Science; E-commerce; SQL; Analysis skills; Bachelor's degree; Data science; Senior level; Communication skills; Python; Negotiation
Data Scientist,"Arlington, VA",Estimated: $139K - $168K a year,Reinforcement learning; Data preprocessing; 7 years; Data modeling; Data mining; Management; Kubernetes; Computer vision; TS/SCI; Writing skills; Spark; R; Git; SPARQL; Java; Master's degree; Algorithms; SQL; C++; Bachelor's degree; Machine learning; Feature extraction; PostgreSQL; Distributed systems; Scala; Natural language processing; Data visualization; Distributed computing; Senior level; AI; Python
Data Scientist,"Cupertino, CA","$143,100 - $264,200 a year",TensorFlow; Computer science; Doctoral degree; Computer Science; PyTorch; Master's degree; Machine learning; Doctor of Philosophy; Natural language processing; Senior level; Machine learning frameworks; 2 years; Python
Data Scientist,"Santa Monica, CA","$114,900 - $161,300 a year",Looker; Data mining; 5 years; Spark; R; Data analysis skills; Tableau; Master's degree; Databases; SQL; Jupyter; Statistical analysis; Analysis skills; Bachelor's degree; Machine learning; Master of Science; Regression analysis; S3; Data science; Data visualization; Senior level; Communication skills; Python; Data Science
Data Scientist,"Manassas, VA",Estimated: $97.1K - $119K a year,Data mining; Computer vision; Engineering; R; Mathematics; Java; Master's degree; C++; Bachelor's degree; Machine learning; Scala; Natural language processing; Data science; Senior level; Python; 10 years
Data Scientist,"Basking Ridge, NJ",Estimated: $110K - $190K a year,TensorFlow; MATLAB; Law; PyTorch; Computer vision; Customer service; Military; Big data; Spark; NumPy; R; Mid-level; Tableau; Java; SQL; Pandas; Analysis skills; Bachelor's degree; Machine learning; Splunk; Matplotlib; Natural language processing; Regression analysis; Teradata; Data science; Keras; 4 years; Communication skills; Python; Analytics
Data Scientist,"Seattle, WA","$158,000 - $295,000 a year",Statistics; Computer science; R; Apache Hive; E-commerce; Master's degree; SQL; Class E; Machine learning; A/B testing; Data science; Senior level; Data manipulation; Python
Data Scientist,"San Francisco Bay Area, CA","$168,700 - $242,600 a year",Looker; Statistics; Sales; Bachelor of Science; Writing skills; R; Tableau; Master's degree; SQL; Business development; Analysis skills; Bachelor's degree; Master of Economics; Data analytics; UX; Data pipelines; Regression analysis; Data science; Data visualization; Senior level; Communication skills; Python; Debugging; Data Science
Data Scientist,"Jersey City, NJ","$120,000 - $150,000 a year",Jira; CI/CD; Cloud infrastructure; Computer Science; DevOps; Git; Mid-level; Master's degree; AWS; Analysis skills; Bachelor's degree; Confluence; Physics; GitHub; APIs; AI; 2 years; Jenkins; Communication skills; Python; Debugging
Data Scientist,"Chicago, IL",Estimated: $85.5K - $110K a year,Looker; Web analytics; Keyword research; Google Tag Manager; Mid-level; Analysis skills; Digital marketing; SEO; A/B testing; Data visualization; Google Ads; 4 years; Google Analytics; Communication skills; Adobe Target; Analytics
Data Scientist,"Washington, DC",N/A,Looker; Management; Business intelligence; Sales; Customer service; 11+ years; Google Cloud Platform; Bachelor's degree; Back-end development; Data analytics; Senior level; AI; Leadership; Data warehouse; Analytics
Data Scientist,"Dallas, TX",Estimated: $101K - $133K a year,TensorFlow; MATLAB; Doctoral degree; SAS; Software deployment; NumPy; R; Stata; Master's degree; SQL; Analysis skills; Machine learning; Doctor of Philosophy; Model deployment; Natural language processing; Data analytics; A/B testing; Data science; Senior level; Python
Data Scientist,"Seattle, WA","$167,537 - $312,866 a year",Statistics; Statistics; Doctoral degree; R; Mathematics; Mid-level; 3 years; Master's degree; SQL; Bachelor's degree; Machine learning; Doctor of Philosophy; A/B testing; Data science; Communication skills; Python; Analytics
Data Scientist,"Hartford, CT",Estimated: $86.8K - $109K a year,Power BI; Microsoft Excel; Computer Science; Salesforce; R; Data analysis skills; Research; Mid-level; Microsoft Office; Tableau; Data governance; SQL; Analysis skills; Project management; Bachelor's degree; Machine learning; Scala; Forecasting; Organizational skills; User research; Data science; Research data collection; 1 year; AI; SPSS; Python; Marketing; Information Technology
Data Scientist,Kentucky,Estimated: $95.1K - $143K a year,Mid-level; Telecommunication; Cybersecurity; AI; Leadership
Data Scientist,"Cleveland, OH","$116,111 - $150,409 a year",TensorFlow; Power BI; 6 years; Data mining; Management; Computer Science; PyTorch; Spark; R; NoSQL; Google Cloud Platform; Research; Tableau; Prompt engineering; Java; Algorithms; SQL; AWS; Bachelor's degree; Machine learning; Scala; Experimental design; Data science; Keras; Senior level; AI; Communication skills; Python; Teaching; Hadoop; Stakeholder management; Information Technology
Data Scientist,"McLean, VA",N/A,Statistics; Doctoral degree; Spark; R; Master's degree; SQL; AWS; Analysis skills; Math; Sentiment analytics; Bachelor's degree; Machine learning; Doctor of Philosophy; Scala; Data analytics; Financial services; Data science; 1 year; Clustering; Senior level; Master of Business Administration; Python
Data Scientist,United States,"$90,000 - $125,000 a year",Doctoral degree; PyTorch; Data structures; Survival analysis; Master's degree; Algorithms; SQL; Database design; Analysis skills; Machine learning; Model deployment; Organizational skills; Regression analysis; 1 year; Keras; Senior level; AI; Python; Data Science; Analytics
Data Scientist,"Memphis, TN",From $40 an hour,Doctoral degree; Calculus; English; Mid-level; Master's degree; Doctor of Philosophy; Data science; AI
Data Scientist,"Philadelphia, PA",Estimated: $57.3K - $83.7K a year,Statistics; Wolfram Mathematica; MDP; Relational databases; MapReduce; R; MongoDB; Java; Databases; Bachelor's degree; Machine learning; PostgreSQL; Distributed systems; Scala; Neo4j; REST; Natural language processing; APIs; Web services; Data science; Weka; Distributed computing; Research & development; Python; Entry level; Akka; MySQL; Data Science; Hadoop
Data Scientist,Massachusetts,"$123,810 - $207,980 a year",Computer science; Cloud infrastructure; 5 years; R; Snowflake; Master's degree; SQL; AWS; Machine learning; Scala; Agile; Data science; Senior level; AI; Communication skills; Python; Time management
Data Scientist,"Knoxville, TN",Estimated: $69.8K - $95K a year,Computer Science; Bachelor of Science; Mathematics; Mid-level; Databases; C; Bachelor's degree; Machine learning; AI; Python
Data Scientist,"Estero, FL","From $130,000 a year",Doctoral degree; 5 years; Master's degree; SQL; Statistical analysis; Machine learning; Doctor of Philosophy; Feature extraction; Mentoring; Data science; Training & development; Senior level; AI; Python
Data Scientist,"Seattle, WA","$129,000 - $316,000 a year",Statistical software; MATLAB; Doctoral degree; Data structures; Spark; R; Apache Hive; 3 years; Master's degree; SQL; Machine learning; Doctor of Philosophy; Mentoring; Regression analysis; Data science; Senior level; Communication skills; Python; Analytics
Data Scientist,California,Estimated: $48.4K - $71.3K a year,Law; Computer Science; Mid-level; High school diploma or GED; Quality assurance; Bachelor's degree; Machine learning; Data science; AI; Communication skills; Data Science
Data Scientist,Remote,"$165,000 - $215,000 a year",Growing experience; Computer science; Cloud infrastructure; Law; Computer Science; Quantization; Google Cloud Platform; AWS; C; Bachelor's degree; Terraform; Patient care; Senior level; AI; Leadership; 2 years; Communication skills; Python
Data Scientist,"McLean, VA","$109,000 - $124,400 a year",Business intelligence; Spark; R; Quality management; Data governance; Snowflake; Master's degree; SQL; AWS; Six Sigma; Math; Bachelor's degree; Scripting; Data analytics; Agile; 1 year; Senior level; Informatica; Process management; Python
Data Scientist,"Cupertino, CA","$175,800 - $312,200 a year",TensorFlow; Image processing; Doctoral degree; PyTorch; Computer vision; iOS; UNIX; Objective-C; Master's degree; C++; C; Machine learning; Doctor of Philosophy; Deep learning; Computer Engineering; Natural language processing; Mac OS; Swift; Senior level; AI; Communication skills; Debugging
Data Scientist,"Lehi, UT",Estimated: $140K - $178K a year,Computer vision; 5 years; Tableau; Statistical analysis; Machine learning; Forecasting; Matplotlib; Natural language processing; Organizational skills; A/B testing; Data science; Data visualization; Senior level; Python; Analytics
Data Scientist,"Tulsa, OK",Estimated: $81.6K - $102K a year,Power BI; SAS; 5 years; Data analysis skills; English; Microsoft Office; Tableau; Master's degree; SQL; Analysis skills; Project management; Bachelor's degree; Senior level; Communication skills; Analytics
Data Scientist,"Menlo Park, CA","$150,000 - $250,000 a year",Live chat; Microsoft Excel; Social media management; 5 years; Senior level; Leadership
Data Scientist,"Bellevue, WA","$86,300 - $155,700 a year",Pricing; Microsoft Excel; Statistics; SAS; 5G; R; Mathematics; Master's degree; SQL; Customer segmentation; Bachelor's degree; Machine learning; VBA; Regression analysis; Teradata; 1 year; Quantitative analysis; Senior level; Power Pivot; Python
Data Scientist,Remote,"$90,000 - $100,000 a year",Hypothesis testing; Mid-level; 3 years; Statistical analysis; AWS; Machine learning; Data pipelines; Cleaning; Data science; Image classification; Data transformation; Python
Data Scientist,Arizona,"$103,000 - $154,000 a year",Management; Statistics; R; Mathematics; Mid-level; 3 years; Finance; SQL; Bachelor's degree; Fraud prevention and detection; Lending; Banking; Python; Analytics
Data Scientist,"Louisville, KY",Estimated: $69.3K - $88.3K a year,Computer science; Power BI; Data mining; Computer Science; Social media management; Survey design; R; Data analysis skills; Selenium; Mid-level; Tableau; Master's degree; Qualtrics; Statistical analysis; Analysis skills; Sentiment analytics; Bachelor's degree; Machine learning; Natural language processing; Organizational skills; User research; Data science; 1 year; Data visualization; AI; Communication skills; Python; Data Science
Data Scientist,Remote,"$112,000 - $178,000 a year",TensorFlow; Computer science; Law; Doctoral degree; Underwriting; PyTorch; Bachelor of Science; R; Google Cloud Platform; Research; 3 years; Master's degree; Algorithms; AWS; Julia; Bachelor's degree; Machine learning; XGBoost; Doctor of Philosophy; Scala; Deep learning; Senior level; AI; Communication skills; Python; Generative AI
Data Scientist,"Washington, DC","$120,000 - $180,000 a year",Statistics; Top Secret Clearance; Bachelor of Science; Basic math; Secret Clearance; Git; Mid-level; Master's degree; AWS; Analysis skills; Math; Bachelor's degree; Regression analysis; Model training; Apache; Data science; Linear regression; 2 years; Data manipulation; Python
Data Scientist,"San Jose, CA","$158,600 - $197,400 a year",TensorFlow; Doctoral degree; PyTorch; Spark; Master's degree; AWS; Analysis skills; Math; Sentiment analytics; Bachelor's degree; Machine learning; Doctor of Philosophy; Deep learning; Natural language processing; Data analytics; Data science; 1 year; Clustering; Senior level; AI; Master of Business Administration; Graph databases; Python
Data Scientist,"Richardson, TX",Estimated: $94.4K - $126K a year,AI models; TensorFlow; Azure; Management; Computer Science; PyTorch; Google Cloud Platform; Mid-level; Master's degree; Databases; AWS; Analysis skills; Bachelor's degree; Machine learning; Model deployment; Deep learning; Natural language processing; Software development; APIs; Model training; AI; 2 years; Communication skills; Python; MLOps; Generative AI
Data Scientist,"Research Triangle Park, NC",$33 - $39 an hour,Hidden Markov models; MATLAB; Data mining; Statistics; Doctoral degree; MDP; SAS; Writing skills; R; Data analysis skills; Mathematics; English; Master's degree; High school diploma or GED; Machine learning; Doctor of Philosophy; Perl; Scripting; Text mining; Senior level; PCA; Communication skills; Python
Data Scientist,"San Jose, CA","$84,500 - $204,600 a year",Scikit-learn; TensorFlow; Statistics; Reinforcement learning; Data preprocessing; Doctoral degree; Computer Science; PyTorch; 5 years; Big data; Mid-level; Java; Master's degree; Algorithms; Machine learning; Doctor of Philosophy; Feature extraction; Distributed systems; Supervised learning; Data science; Distributed computing; Unsupervised learning; Machine learning libraries; Machine learning frameworks; Communication skills; Python
Data Scientist,"New York, NY","$90,000 - $120,000 a year",Statistics; MATLAB; Computer Science; Cassandra; NumPy; R; NoSQL; Apache Hive; MongoDB; Master's degree; Bash; Databases; Algorithms; SQL; Pandas; Bachelor's degree; HBase; Machine learning; XGBoost; Doctor of Philosophy; HR sourcing; Apache Pig; Computer Engineering; Matplotlib; Natural language processing; Scripting; Regression analysis; Model training; Apache; Data science; Weka; Keras; Senior level; AI; 4 years; Python; Shell Scripting; spaCy
Data Scientist,"McLean, VA",N/A,Doctoral degree; Relational databases; Spark; R; Data analysis skills; Master's degree; Databases; AWS; Math; Bachelor's degree; Machine learning; Doctor of Philosophy; Scala; Data analytics; Data science; 1 year; Senior level; Python
Data Scientist,"Seattle, WA","$190,000 - $330,000 a year",Statistics; Report writing; Microsoft Excel; Writing skills; R; Data analysis skills; Apache Hive; E-commerce; Data governance; Algorithms; SQL; Analysis skills; Bachelor's degree; Machine learning; Computer skills; Data science; Data visualization; Senior level; Communication skills; Python
Data Scientist,United States,"$150,000 - $190,000 a year",TensorFlow; Reinforcement learning; Doctoral degree; Computer Science; 5 years; Google Cloud Platform; Master's degree; SQL; AWS; Machine learning; Doctor of Philosophy; Terraform; Natural language processing; Text classification; Data science; Senior level; AI; Communication skills; Python; MLOps; Data Science
Data Scientist,"Chicago, IL","$110,000 - $125,000 a year",Power BI; Data modeling; Azure; Oracle; Relational databases; 5 years; R; Microsoft SQL Server; Google Cloud Platform; Databases; AWS; Bachelor's degree; Product development; Machine learning; Data analytics; Cloud computing; Data science; Data visualization; Senior level; Leadership; Data manipulation; Python
Data Scientist,California,"$183,400 - $245,400 a year",Scikit-learn; Pricing; Azure; Doctoral degree; PyTorch; 5 years; Master's degree; XGBoost; Doctor of Philosophy; SciPy; Forecasting; Open source contribution; Data science; Senior level; Maven; Leadership; Communication skills; Python; Data Science
Data Scientist,"Wellesley, MA","$101,970 - $222,480 a year",Doctoral degree; 3 years; Master's degree; Algorithms; SQL; Statistical analysis; Analysis skills; Math; Bachelor's degree; Machine learning; Doctor of Philosophy; Physics; Senior level; Python
Data Scientist,"Santa Clara, CA","$175,800 - $312,200 a year",TensorFlow; Computer science; 6 years; Go; Law; Doctoral degree; Computer Science; PyTorch; Java; Master's degree; C++; C; Bachelor's degree; Machine learning; Doctor of Philosophy; Distributed systems; Senior level; AI; Python
Data Scientist,"Mountain View, CA","$217,000 - $275,000 a year",Management; 3 years; Team management; Product management; Data science; Senior level
Data Scientist,United States,$55 - $65 an hour,7 years; 6 years; Law; 5 years; R; Amazon SageMaker; 11+ years; 8 years; AWS; C; Bachelor's degree; Machine learning; Data science; 9 years; Senior level; Python; Analytics; 10 years
Data Scientist,N/A,N/A,N/A
Data Scientist,Remote,"$94,562 - $219,506 a year",Microsoft Powerpoint; Statistical software; Cloud infrastructure; Microsoft Excel; Data mining; Statistics; SAS; R; Mathematics; Master's degree; SQL; Statistical analysis; AWS; Presentation skills; C; Bachelor's degree; Machine learning; Mentoring; Text mining; GitHub; Predictive analytics; 1 year; Senior level; Project leadership; Leadership; Communication skills; Python; Marketing; Analytics
Data Scientist,"San Francisco, CA","$181,220 - $245,180 a year",Scikit-learn; TensorFlow; Reinforcement learning; Azure; Doctoral degree; Computer Science; PyTorch; Computer vision; Google Cloud Operations; Spark; 11+ years; Google Cloud Platform; Research; Java; Master's degree; 8 years; TensorBoard; Programming languages; AWS; C++; Math; Machine learning research; Machine learning; Doctor of Philosophy; Model deployment; Distributed systems; Deep learning; Natural language processing; Model training; Keras; 9 years; Machine learning libraries; Senior level; Electrical Engineering; AI; 2 years; Communication skills; Python; Research and Development (system development); Hadoop; 10 years
Data Scientist,"Cupertino, CA","$143,100 - $264,200 a year",TensorFlow; Reinforcement learning; Doctoral degree; PyTorch; Bachelor of Science; Data structures; 3 years; Master's degree; Algorithms; Verilog; Math; Bachelor's degree; Machine learning; Doctor of Philosophy; Deep learning; SystemVerilog; Senior level; AI; Communication skills; Generative AI
Data Scientist,"Cupertino, CA","$175,800 - $312,200 a year",TensorFlow; Statistics; Doctoral degree; Computer Science; PyTorch; Data structures; Objective-C; Quantization; Master's degree; Algorithms; Analysis skills; C++; C; Machine learning; Doctor of Philosophy; Model deployment; Natural language processing; Senior level; AI; 4 years; Communication skills; Generative AI
Data Scientist,"Chicago, IL","$131,200 - $218,700 a year",Doctoral degree; Applied Mathematics; PyTorch; 3 years; Master's degree; Machine learning; Doctor of Philosophy; Deep learning; Software development; Keras; Senior level; AI; Leadership; Python; Generative AI
Data Scientist,"Seattle, WA","$135,400 - $250,600 a year",Computer science; Doctoral degree; Computer Science; PyTorch; Computer vision; Bachelor of Science; Mid-level; 3 years; Analysis skills; C++; Bachelor's degree; Machine learning; Doctor of Philosophy; Communication skills; Python
Data Scientist,"New York, NY",$25 - $30 an hour,Power BI; Microsoft Excel; Computer Science; Relational databases; Mid-level; Tableau; SQL; Analysis skills; Database management; Bachelor's degree; Risk management; Data analytics; Macros; Financial services; 1 year; Business requirements; Cybersecurity
Data Scientist,"Irving, TX",Estimated: $92.9K - $129K a year,TensorFlow; Computer science; Image processing; Doctoral degree; PyTorch; Computer vision; System design; Research; Mid-level; Java; Master's degree; Algorithms; C++; Math; Machine learning; Doctor of Philosophy; Deep learning; OpenCV; Agile; Keras; AI; Machine learning frameworks; 2 years; Python; Caffe
Data Scientist,"Jersey City, NJ","$114,000 - $170,000 a year",TensorFlow; Reinforcement learning; Doctoral degree; PyTorch; Master's degree; Machine learning; Doctor of Philosophy; Product management; Continuous integration; Deep learning; Natural language processing; Financial services; Data science; Machine learning libraries; Senior level; Data transformation; 2 years; Communication skills; Python; Debugging; Data Science; Analytics
Data Scientist,N/A,N/A,N/A
Data Scientist,"Chicago, IL","$101,000 - $125,000 a year",AI models; Biology; Data modeling; Computer Science; 5 years; Data structures; Master's degree; Databases; Bachelor's degree; Machine learning; Data science; Senior level; AI
Data Scientist,N/A,N/A,N/A
Data Scientist,Remote,"$100,000 - $120,000 a year",Scikit-learn; TensorFlow; Cloud infrastructure; Statistics; Law; Doctoral degree; PyTorch; Data structures; Mathematics; Mid-level; Master's degree; Algorithms; SQL; Pandas; OOP; Project management; Docker; Bachelor's degree; Machine learning; Doctor of Philosophy; GitHub; Agile; Machine learning libraries; Leadership; 2 years; Communication skills; Python; Marketing; Negotiation; Analytics
Data Scientist,"Wilmington, DE",N/A,TensorFlow; Statistics; Doctoral degree; Spark; Apache Hive; Master's degree; Algorithms; AWS; Machine learning; XGBoost; Doctor of Philosophy; Scala; Deep learning; CNN; Scalability; Regression analysis; Teradata; 1 year; Senior level; AI; Python; Hadoop
Data Scientist,"Seattle, WA","$143,300 - $247,600 a year",MATLAB; Data mining; SAS; R; Tableau; SQL; AWS; Machine learning; Data pipelines; Regression analysis; S3; Data science; Data visualization; Redshift; Senior level; Leadership; 2 years; Python; Analytics
Data Scientist,"Hartford, CT","$104,564 - $135,644 a year",Statistical software; Statistics; Statistics; Doctoral degree; Research; Master's degree; Statistical analysis; Analysis skills; Supervising experience; Presentation skills; Machine learning; Epidemiology; Regression analysis; Epidemiology; 1 year; Clustering; Senior level; AI; Communication skills; Data Science
Data Scientist,"Carmel, IN",Estimated: $96.5K - $128K a year,Power BI; Bachelor of Science; R; Data analysis skills; Tableau; Algorithms; SQL; Bachelor's degree; Machine learning; Data visualization; Senior level; AI; Communication skills; Python; Data Science; Analytics
Data Scientist,"Cleveland, OH","$113,825 - $146,919 a year",Monte Carlo methods; TensorFlow; Power BI; Data mining; Management; Computer Science; PyTorch; Spark; R; NoSQL; Google Cloud Platform; Tableau; Prompt engineering; Java; Algorithms; SQL; AWS; Bachelor's degree; Machine learning; Scala; Data science; Manufacturing; Keras; Senior level; AI; 4 years; Project leadership; Leadership; Communication skills; Python; Hadoop; Stakeholder management; Information Technology
Data Scientist,"Cambridge, MA",N/A,TensorFlow; CI/CD; Data modeling; Statistics; PyTorch; GLM; Big data; Spark; NumPy; R; NoSQL; Git; Research; Stata; 3 years; Master's degree; SQL; Pandas; OOP; AWS; C++; Bachelor's degree; Machine learning; Scripting; APIs; ETL; Agile; S3; Linux; Unit testing; Data science; Data visualization; Redshift; Senior level; Communication skills; Data warehouse; Python; Data Science; Hadoop; Information Technology
Data Scientist,United States,Estimated: $94.5K - $130K a year,Ontology; Computer science; Doctoral degree; PyTorch; R; System design; Mid-level; Master's degree; SQL; Machine learning; Doctor of Philosophy; Natural language processing; CPT coding; Data science; Machine learning libraries; AI; 2 years; Python; Data Science
Data Scientist,United States,"$148,750 - $175,000 a year",7 years; Research; SQL; Project management; Medical billing; Senior level; Leadership; Python
Data Scientist,Remote,"From $100,000 a year",Law; Generative models; Mid-level; Prompt engineering; Master's degree; Bachelor's degree; Fine-tuning; Machine learning (ML) fundamentals; AI; 2 years; AI applications
Data Scientist,"Denver, CO","$73,500 - $113,900 a year",Microsoft Powerpoint; Microsoft Word; Statistical software; Report writing; Microsoft Excel; Computer Science; Relational databases; Business analysis; SSRS; Mid-level; Microsoft Office; Tableau; Databases; SQL; Analysis skills; Bachelor's degree; Interviewing; Computer skills; Epic Certification; 1 year; Data visualization; Epic; Data transformation
Data Scientist,Remote,"$126,700 - $235,300 a year",Jira; Computer science; Azure; Computer Science; Computer vision; 5 years; Git; Master's degree; SQL; AWS; Analysis skills; Docker; Machine learning; Alignment; Scrum; Data pipelines; GitHub; Agile; Data science; Senior level; AI; Leadership; Communication skills; Data manipulation; Python; Debugging; Data Science
Data Scientist,"San Francisco, CA","$178,600 - $241,800 a year",5 years; AI (as product category for technical sales engineers); Business Process Model and Notation (BPMN); AI tools proficiency; 11+ years; Business development; Analysis skills; Machine learning research; Bachelor's degree; Machine learning; Deep learning; Strategic consulting; Agile; 9 years; Senior level; AI strategy; AI; Go-to-market strategy; AI applications; Consultative selling; IT consulting; 10 years
Data Scientist,"Austin, TX",Estimated: $150K - $233K a year,Power BI; 7 years; Program management; Data analysis skills; Tableau; SQL; Bachelor's degree; Data visualization; Quantitative analysis; Senior level; AI; Data manipulation; Python; Data Science
Data Scientist,"San Jose, CA","$145,000 - $250,000 a year",AI models; TensorFlow; Law; Doctoral degree; Computer Science; PyTorch; Research; Master's degree; C++; Bachelor's degree; Machine learning; Doctor of Philosophy; Distributed systems; Deep learning; Natural language processing; Distributed computing; Senior level; AI; 2 years; Python
Data Scientist,"Mountain View, CA","$170,000 - $216,000 a year",Computer science; Computer Science; Bachelor of Science; Mid-level; C++; Bachelor's degree; Machine learning; Computer Engineering; Software development; 1 year; Communication skills; Debugging
Data Scientist,"San Francisco, CA","$157,600 - $236,500 a year",TensorFlow; Data mining; Management; Computer Science; Kubernetes; RESTful API; PyTorch; 5 years; Data structures; UNIX; Test-driven development; Master's degree; Algorithms; Microservices; SQL; Pandas; Docker; Bachelor's degree; Machine learning; Distributed systems; Terraform; SciPy; Natural language processing; Scripting; Software development; Agile; Linux; Distributed computing; Cybersecurity; Senior level; AI; gRPC; Machine learning frameworks; Python; Shell Scripting; Generative AI; Data Science; Identity & access management
Data Scientist,"Orem, UT","$180,000 - $200,000 a year",TensorFlow; Doctoral degree; Computer Science; React; Internet of things; PyTorch; Sales; Computer vision; Mobile applications; NumPy; Renewable energy; Quantization; Research; Mid-level; MXNet; Bash; 8 years; Algorithms; Jupyter; Machine learning; Doctor of Philosophy; JavaScript; Deep learning; SciPy; Matplotlib; Natural language processing; Scripting; Computer networking; Angular; Regression analysis; Linux; Data science; AI; Python; Shell Scripting; Solar energy; Debugging; Data Science; Caffe
Data Scientist,"Los Angeles, CA",$45.56 - $77.45 an hour,Microsoft Powerpoint; Microsoft Excel; Data mining; Computer Science; Applied Mathematics; Customer service; R; HIPAA; English; Mid-level; Windows; Microsoft Office; Master's degree; SQL; Bachelor's degree; Machine learning; Neo4j; GitHub; AI; 2 years; Communication skills; Python
Data Scientist,N/A,N/A,N/A
Data Scientist,"Hartford, CT",$50 - $55 an hour,7 years; Databricks; Law; RESTful API; Spark; NumPy; Mid-level; Pandas; Programming languages; Analysis skills; Sentiment analytics; REST; OCR; Insurance claims assistance; Decision trees; Model training; Neural networks; Communication skills; Data manipulation; Python
Data Scientist,"Brookfield, WI",Estimated: $78.6K - $104K a year,TensorFlow; Statistics; Doctoral degree; Computer Science; PyTorch; Computer vision; Calculus; Data structures; NumPy; Research; Mid-level; Master's degree; Pandas; C++; C; Machine learning; Doctor of Philosophy; Matplotlib; Natural language processing; 1 year; Python
Data Scientist,"Jersey City, NJ","$102,000 - $140,800 a year",Statistics; R; Mid-level; SQL; OOP; Analysis skills; Bachelor's degree; Machine learning; GitHub; Sports; Data science; Communication skills; Python; Analytics
Data Scientist,"Charleston, SC",$55 - $60 an hour,TensorFlow; Statsmodels; Big data; Data analysis skills; 11+ years; Algorithms; SQL; Statistical analysis; AWS; Bachelor's degree; Machine learning; stringr; Data science; Machine learning libraries; Senior level; AI; BigQuery; Data manipulation; Python
Data Scientist,Remote,$39 - $47 an hour,Statistics; SAS; R; Mid-level; Tableau; Stata; Social Sciences; Analysis skills; Bachelor's degree; Contracts; Data visualization; SPSS; 2 years; Communication skills; Data Science; GIS; Natural resource management
Data Scientist,"New York, NY","$129,300 - $223,600 a year",Computer science; Law; Computer Science; Mid-level; 3 years; Bachelor's degree; Machine learning; AI; Generative AI; SDLC; Design patterns
Data Scientist,"New York, NY","$150,000 - $200,000 a year",Doctoral degree; Calculus; R; 3 years; Master's degree; SQL; Doctor of Philosophy; Senior level; Python
