Title,Location,Skills,Salary
Data Scientist,TX,Bioinformatics; Azure; Management; Doctoral degree; Relational databases; R; Data analysis skills; UNIX; Git; 3 years; Master's degree; Databases; AWS; Analysis skills; Docker; Doctor of Philosophy; Perl; Scripting; Cloud computing; Linux; Data science; Senior level; Python; Bioinformatics; Data Science,99800.0
Data Scientist,MA,Doctoral degree; Calculus; English; Mid-level; Master's degree; Doctor of Philosophy; Data science; AI,80000.0
Data Scientist,NY,Power BI; Data modeling; Azure; DevOps; Engineering; Data analysis skills; English; Google Cloud Platform; Tableau; Master's degree; SQL; Customer segmentation; AWS; Project management; Machine learning; Natural language processing; Data science; Plotly; Senior level; AI; Communication skills; Python; Marketing,122000.0
Data Scientist,TX,Scikit-learn; TensorFlow; CI/CD; Doctoral degree; Computer Science; Kubernetes; PyTorch; DevOps; Spark; R; NoSQL; Git; Google Cloud Platform; Master's degree; Algorithms; SQL; Statistical analysis; AWS; Julia; Docker; Machine learning; Doctor of Philosophy; Model deployment; Distributed systems; Deep learning; Natural language processing; ETL; Model training; Distributed computing; Senior level; AI; Machine learning frameworks; Communication skills; Python; Generative AI; Data Science; Hadoop,85500.0
Data Scientist,CA,TensorFlow; Statistics; PyTorch; Bachelor of Science; Engineering; NumPy; 3 years; Pandas; Jupyter; Analysis skills; Bachelor's degree; Machine learning; Matplotlib; Data analytics; Data science; Senior level; AI; Model evaluation; Communication skills; Python,143100.0
Data Scientist,Remote,TensorFlow; Azure; Law; Doctoral degree; Computer Science; Applied Mathematics; PyTorch; 5 years; Big data; NumPy; R; Mathematics; Google Cloud Platform; Data governance; Master's degree; SQL; AWS; Machine learning; Data management; Doctor of Philosophy; Natural language processing; ETL; Keras; Machine learning libraries; Senior level; AI; Data warehouse; Python,160000.0
Data Scientist,AR,AI chatbots; Web accessibility; TensorFlow; Torch; Economics; Statistics; Law; Computer Science; PyTorch; Spark; R; Master's degree; Statistical analysis; Bachelor's degree; Machine learning; Scala; WCAG; IT; 1 year; Senior level; AI; Python; Analytics; Information Technology,90000.0
Data Scientist,NC,Statistics; 5 years; R; Finance; Master's degree; SQL; AWS; Machine learning; Regression analysis; Financial services; Clustering; Senior level; Leadership; Communication skills; Python; Analytics,128400.0
Data Scientist,CA,Revenue growth; Business development management; Partnership strategy; Management; 5 years; 11+ years; Business consulting; Director (Technology); Business development; Sales development management; Bachelor's degree; Sales growth strategy; Data analytics; Relationship management; Strategic thinking; 9 years; Senior level; Strategic partnerships; AI; Go-to-market strategy; Leadership; Project stakeholder communication; Big 4; Generative AI; Senior leadership; Partner; 10 years,163800.0
Data Scientist,Remote,Management; Doctoral degree; 3 years; Master's degree; SQL; Machine learning; Doctor of Philosophy; Master of Science; Lending; Unsupervised learning; Senior level; AI; Leadership; Communication skills; Python,126000.0
Data Scientist,Remote,Statistics; Azure; Doctoral degree; Computer Science; Relational databases; Big data; Data structures; Spark; R; NoSQL; Mid-level; Java; Master's degree; Databases; Algorithms; SQL; Customer segmentation; AWS; Analysis skills; C++; Machine learning; Doctor of Philosophy; Scala; Natural language processing; Data science; Data visualization; Master of Business Administration; PCA; 2 years; Communication skills; Python; Time management; Analytics; Hadoop,149882.0
Data Scientist,Remote,Computer science; Computer Science; Sales; 3 years; Master's degree; Bachelor's degree; Senior level; AI; Pre-sales; Information Technology,103800.0
Data Scientist,IL,Statistics; Mid-level; Customer segmentation; Statistical analysis; Bachelor's degree; Machine learning; Marketing analytics; 4 years; Leadership; Marketing,105500.0
Data Scientist,NY,Scikit-learn; Data modeling; Salesforce; Data structures; Spark; R; Alteryx; English; Google Cloud Platform; Mid-level; Multivariate testing; Marketing mix modeling; Snowflake; SQL; Customer segmentation; Statistical analysis; AWS; Analysis skills; Math; Bachelor's degree; Machine learning; Attribution modeling; Natural language processing; ETL; Regression analysis; Predictive analytics; A/B testing; Data science; 1 year; Redshift; AI; PCA; Communication skills; Python,100000.0
Data Scientist,CA,Statistics; R; Data analysis skills; Mid-level; 3 years; SQL; Analysis skills; Bachelor's degree; Machine learning; Regression analysis; Financial services; Data science; SaaS; Communication skills; Python; Data Science; Analytics,108000.0
Data Scientist,IA,Data mining; Doctoral degree; R; Mid-level; Algorithms; AWS; Machine learning; Doctor of Philosophy; Genetics; Deep learning; UI; Budgeting; Linux; Data science; AI; Communication skills; Python; Data Science,98500.0
Data Scientist,Remote,Jira; TensorFlow; Statistics; Power BI; PyTorch; Data analysis skills; Mid-level; Microsoft Office; Finance; Master's degree; SQL; Jupyter; AWS; Analysis skills; Bachelor's degree; Machine learning; Confluence; Data analytics; Mortgage servicing; Technical writing; Data science; Data visualization; AI; Requirements gathering; Machine learning frameworks; Communication skills; Data manipulation; Python; Data Science,80000.0
Data Scientist,WA,AI models; Statistics; Statistics; Law; Doctoral degree; Research; Master's degree; Bachelor's degree; Machine learning; Predictive analytics; 1 year; Senior level; AI,117200.0
Data Scientist,OH,Reinforcement learning; Azure; Statistics; Doctoral degree; Engineering; 3 years; Master's degree; Algorithms; Machine learning; Doctor of Philosophy; Master of Science; Forecasting; Senior level; AI; Communication skills; Python,147250.0
Data Scientist,VA,7 years; Data mining; Management; Computer Science; Software deployment; Writing skills; R; Master's degree; SQL; Analysis skills; Mentoring; Data analytics; Data science; Data visualization; Senior level; AI; Leadership; Communication skills; Python; Information Technology,89203.0
Data Scientist,CA,Web analytics; Tableau; 3 years; Snowflake; SQL; Forecasting; Scripting; A/B testing; Data visualization; Senior level; AI; Google Analytics; Communication skills; Adobe Analytics; Marketing; Analytics,165500.0
Data Scientist,WA,Statistics; R; Mid-level; E-commerce; SQL; Bachelor's degree; Machine learning; Data science; Communication skills; Python,158755.0
Data Scientist,Remote,English; AI; Entry level,60000.0
Data Scientist,CA,Data mining; 5 years; Bachelor of Science; R; Mathematics; Mid-level; SQL; Bachelor's degree; Mentoring; APIs; Quantitative analysis; Python,153000.0
Data Scientist,Remote,Doctoral degree; R; Host/hostess experience; Master's degree; Algorithms; SQL; Machine learning; Doctor of Philosophy; Regression analysis; A/B testing; Senior level; Employee evaluation; Data manipulation; Python,170000.0
Data Scientist,MA,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Swift; AI; Grammar Experience; Python; HTML,80000.0
Data Scientist,Remote,TensorFlow; PyTorch; Senior level; Python,43200.0
Data Scientist,CA,Looker; Data mining; 5 years; Spark; R; Data analysis skills; Tableau; Master's degree; Databases; SQL; Jupyter; Statistical analysis; Analysis skills; Bachelor's degree; Machine learning; Master of Science; Regression analysis; S3; Data science; Data visualization; Senior level; Communication skills; Python; Data Science,114900.0
Data Scientist,MN,Looker; Power BI; Microsoft Access; Data mining; Mid-level; Tableau; Master's degree; Databases; SQL; Analysis skills; Machine learning; Data analytics; Data visualization; Clustering; 2 years; Data warehouse; Data Science; Hadoop,135649.8
Data Scientist,WI,Statistics; Data mining; Computer Science; Master's degree; Analysis skills; Machine learning; Data science; 1 year; Entry level,48814.0
Data Scientist,CA,Doctoral degree; R; Master's degree; Statistical analysis; Machine learning; Doctor of Philosophy; Project implementation; Data science; Data visualization; Senior level; 2 years; Python,187000.0
Data Scientist,Remote,Mid-level; Social Sciences; 1 year,93069.0
Data Scientist,CA,TensorFlow; Doctoral degree; PyTorch; Google Cloud Platform; AWS; Machine learning; Doctor of Philosophy; Distributed systems; Distributed computing; Senior level; Machine learning frameworks,137000.0
Data Scientist,TX,AI models; Statistics; Data mining; Doctoral degree; Computer Science; Dynamic programming language; XML; Military; R; Data analysis skills; NoSQL; Mathematics; Master's degree; SQL; Bachelor's degree; Machine learning; Doctor of Philosophy; Mentoring; Natural language processing; Technical writing; Regression analysis; Predictive analytics; JSON; Data science; Senior level; AI; 4 years; Python; Generative AI; Analytics,143320.0
Data Scientist,VA,Cognos; Power BI; 7 years; Business intelligence; R; Data analysis skills; Secret Clearance; Tableau; Master's degree; SQL; Statistical analysis; Analysis skills; Bachelor's degree; Data management; Data analytics; Predictive analytics; Senior level; Leadership; Python; Certified Analytics Professional; Analytics,110000.0
Data Scientist,NJ,Statistics; Power BI; Data mining; Multilingual; GLM; R; Data analysis skills; Tableau; Java; Master's degree; 8 years; Algorithms; SQL; Statistical analysis; C++; C; Bachelor's degree; Machine learning; JavaScript; Text mining; Regression analysis; Predictive analytics; Data science; Data visualization; Senior level; Communication skills; Python; Data Science,117400.0
Data Scientist,WA,RDBMS; Computer science; Medicine; Doctoral degree; Computer Science; Sales; NoSQL; Apache Hive; Master's degree; Bachelor's degree; Doctor of Philosophy; Distributed systems; Redis; Computer Engineering; ETL; Kafka; Senior level; AI; Master of Business Administration; 2 years; Hadoop,184100.0
Data Scientist,NY,Salesforce; Data structures; 3 years; Snowflake; Bachelor's degree; Data visualization; Business requirements; Senior level; Data warehouse,70000.0
Data Scientist,CA,Statistics; Go; Statistics; DevOps; Mathematics; Scala; Physics; Senior level; Communication skills,200000.0
Data Scientist,WA,Data modeling; Inventory management; 5 years; R; Logistics; E-commerce; SQL; Senior level; Supply Chain Management; Python,153000.0
Data Scientist,MI,CI/CD; Pricing; Law; Computer Science; React; Kubernetes; PyTorch; Bachelor of Science; DevOps; Test-driven development; Google Cloud Platform; Mid-level; Algorithms; Docker; Bachelor's degree; Machine learning; Continuous improvement; Terraform; Computer Engineering; Natural language processing; GitHub; APIs; Agile; Flask; AI; Coordinate measuring machine; 2 years; Communication skills; Python; Generative AI,140000.0
Data Scientist,Remote,TensorFlow; Computer science; Clinical research; Computer Science; PyTorch; 5 years; Spark; R; Master's degree; Algorithms; SQL; AWS; Bachelor's degree; Machine learning; Model deployment; Clinical trials; Agile; Data science; Senior level; Machine learning frameworks; Communication skills; Python; Data Science; Analytics,76000.0
Data Scientist,CA,TensorFlow; CI/CD; Azure; Node.js; Doctoral degree; Kubernetes; PyTorch; DevOps; Git; Google Cloud Platform; Master's degree; AWS; Docker; Machine learning; Doctor of Philosophy; Distributed systems; Deep learning; Data pipelines; GitHub; Distributed computing; Senior level; AI; Jenkins,145000.0
Data Scientist,CA,TensorFlow; 7 years; Doctoral degree; Computer Science; PyTorch; Research; Master's degree; Algorithms; Machine learning; Doctor of Philosophy; Deep learning; Natural language processing; Senior level; AI; Communication skills,161250.0
Data Scientist,VA,Statistics; Computer science; Power BI; Data modeling; Cloud infrastructure; Ansible; Writing skills; DevOps; R; NoSQL; Git; Tableau; Bash; SQL; AWS; Bachelor's degree; Machine learning; Risk management; Physics; GitHub; APIs; Agile; Linux; 1 year; Data visualization; Cybersecurity; AI; RHEL; Python; Shell Scripting; Entry level; Debugging; Data Science,71000.0
Data Scientist,WA,Statistics; Power BI; Azure; Statistics; Law; Doctoral degree; Customer service; C#; Master's degree; Bachelor's degree; Distributed systems; Security; Predictive analytics; Data science; 1 year; Distributed computing; Senior level; AI; Communication skills; Python; Analytics,98300.0
Data Scientist,MO,CI/CD; Statistics; Computer science; Kubernetes; R; Mid-level; Algorithms; SQL; Docker; Bachelor's degree; Machine learning; Model deployment; Continuous integration; Model training; AI; 2 years; Python,85300.0
Data Scientist,VA,Top Secret Clearance; Management; Mid-level; Bash; AWS; Splunk; SDKs; Customer relationship management; Scripting; Data pipelines; APIs; Linux; TS/SCI with Polygraph; Research data collection; RHEL; Python; PowerShell; Shell Scripting,210000.0
Data Scientist,OH,Scikit-learn; Statistics; Law; Research; SQL; Pandas; Bachelor's degree; Machine learning; Regression analysis; AI; Python; Entry level,47900.0
Data Scientist,CA,Statistics; Doctoral degree; 5 years; Data analysis skills; HIPAA; Master's degree; AWS; Machine learning; Doctor of Philosophy; Natural language processing; Data pipelines; Data science; Senior level; AI; Communication skills; Python; Behavioral health,169000.0
Data Scientist,VA,Data mining; Doctoral degree; Applied Mathematics; Big data; Research; 3 years; Master's degree; SQL; Statistical analysis; Analysis skills; C; Machine learning; Doctor of Philosophy; Data visualization; Senior level; AI; Python; Analytics,113000.0
Data Scientist,NY,TensorFlow; Statsmodels; Power BI; 7 years; Data modeling; Azure; 6 years; Business intelligence; Doctoral degree; Computer Science; PyTorch; 5 years; Google Cloud Platform; Tableau; 3 years; Master's degree; Algorithms; Pandas; AWS; Bachelor's degree; Machine learning; Doctor of Philosophy; Algorithm design; Natural language processing; Predictive analytics; Senior level; AI; 4 years; Leadership; Communication skills; Python; Data Science,101887.0
Data Scientist,CA,Statistics; Power BI; Microsoft Excel; Hypothesis testing; SAS; Relational databases; R; Mid-level; Tableau; SQL; Customer segmentation; Analysis skills; Project management; Digital marketing; B2B; Regression analysis; Predictive analytics; Data science; Clustering; 4 years; SPSS; Communication skills; Python; Adobe Analytics; Analytics; Hadoop,131000.0
Data Scientist,CA,Hypothesis testing; R; Apache Hive; Mid-level; 3 years; SQL; Analysis skills; Scripting; Python,201000.0
Data Scientist,CO,Power BI; Image processing; Management; Mid-level; Master's degree; Analysis skills; Bachelor's degree; Machine learning; Forecasting; Agile; Data science; Data visualization; Communication skills; Python; GIS,96600.0
Data Scientist,WA,TensorFlow; Law; Doctoral degree; Computer Science; PyTorch; Text-to-speech; Data analysis skills; Google Cloud Platform; Master's degree; Algorithms; AWS; Digitization; Doctor of Philosophy; Master of Science; Deep learning; Natural language processing; APIs; Cloud computing; Training & development; Keras; Machine learning libraries; Senior level; AI; Leadership; 2 years; Communication skills,186000.0
Data Scientist,VA,Statistics; Top Secret Clearance; Computer science; Doctoral degree; Computer Science; Software Engineering; Software troubleshooting; Full-stack development; 5 years; Calculus; Enterprise software; Bachelor of Science; MapReduce; Data analysis skills; Git; Master's degree; Math; Bachelor's degree; Machine learning; Doctor of Philosophy; JavaScript; Supervised learning; Computer Engineering; Software development; Regression analysis; IT; Unsupervised learning; Senior level; AI; Communication skills; Python,130000.0
Data Scientist,VA,Rapid prototyping; RDBMS; Data preprocessing; Management; 5 years; Spark; R; Git; SPARQL; Java; Master's degree; Algorithms; SQL; C++; Bachelor's degree; Machine learning; Feature extraction; PostgreSQL; Distributed systems; Scala; Supervised learning; Natural language processing; Data science; Data visualization; Distributed computing; Unsupervised learning; Senior level; AI; Python,110000.0
Data Scientist,MD,Data mining; 5 years; MapReduce; Spark; R; Data analysis skills; NoSQL; Secret Clearance; Apache Hive; Algorithms; SQL; Bachelor's degree; Machine learning; Natural language processing; Text mining; Software development; Seaborn; TS/SCI with Polygraph; Kafka; Data science; Data visualization; Plotly; Senior level; Leadership; Python; MySQL; Hadoop,96700.0
Data Scientist,WA,Statistics; Doctoral degree; R; Mathematics; Mid-level; E-commerce; Master's degree; SQL; Bachelor's degree; Machine learning; Doctor of Philosophy; Communication skills; Python; Analytics,167537.0
Data Scientist,Remote,RDBMS; Elasticsearch; Power BI; 7 years; Microsoft Excel; Data mining; Management; Law; SAS; R; Data analysis skills; Tableau; SQL; Statistical analysis; Analysis skills; Presentation skills; Bachelor's degree; Machine learning; PostgreSQL; ETL; Apache; Data science; Senior level; AI; SPSS; Bachelor of Arts; Data manipulation; Python; Data Science; 10 years,155000.0
Data Scientist,Remote,TensorFlow; Power BI; Data mining; Statistics; Applied Mathematics; PyTorch; Relational databases; NumPy; Mid-level; Tableau; Databases; SQL; Analysis skills; Bachelor's degree; Machine learning; Model deployment; Regression analysis; Data science; Machine learning libraries; Demand planning,79900.0
Data Scientist,GA,Doctoral degree; Engineering; Mid-level; 3 years; Master's degree; Bachelor's degree; Machine learning; Nuclear Engineering,69500.0
Data Scientist,CA,Computer science; Doctoral degree; Computer Science; NumPy; Mid-level; Master's degree; Pandas; Machine learning; Doctor of Philosophy; Natural language processing; Data analytics; Data science; Python,143100.0
Data Scientist,MN,TensorFlow; Computer Science; PyTorch; Encryption; Patent law; Google Cloud Platform; Mid-level; Master's degree; Algorithms; AWS; C++; C; Machine learning; Master of Science; Algorithm design; AI; 2 years; Python,103000.0
Data Scientist,Remote,6 years; Go; Law; Doctoral degree; Bachelor of Science; Load balancing; System design; Java; Master's degree; Algorithms; Supervising experience; Bachelor's degree; Doctor of Philosophy; Distributed systems; Scala; Master of Science; Software development; APIs; Security; UI; SIEM; Senior level; SaaS; AI; Leadership; Python; SDLC,185000.0
Data Scientist,AL,Statistics; Data modeling; Doctoral degree; Mid-level; Master's degree; Bachelor's degree; Machine learning; 2 years,85600.0
Data Scientist,OK,Google Suite; Computer science; Power BI; Google Docs; 6 years; Computer Science; Sales; Relational databases; Microsoft SQL Server; Mid-level; Tableau; Math; Bachelor's degree; Regression analysis; Data visualization; Communication skills,87100.0
Data Scientist,TN,Statistics; Computer Science; Software deployment; Google Cloud Platform; Master's degree; AWS; Machine learning; Deep learning; Mentoring; Natural language processing; Cloud computing; Flask; Quantitative analysis; Senior level; Electrical Engineering; AI; 2 years; Python; Generative AI,122000.0
Data Scientist,CA,TensorFlow; Go; Doctoral degree; Cassandra; PyTorch; Spark; Apache Hive; Java; Master's degree; 8 years; Algorithms; C++; Machine learning; Doctor of Philosophy; Software development; Kafka; Senior level; Machine learning frameworks; Communication skills; Python,223000.0
Data Scientist,Remote,Applied Mathematics; SQL; Statistical analysis; Analysis skills; Bachelor's degree; Organizational skills; Senior level; AI; 2 years; Python; FSA,149600.0
Data Scientist,CA,Computer science; Computer Science; Mid-level; Master's degree; OOP; Bachelor's degree; Machine learning; Computer Engineering; AI; 2 years; Python,121900.0
Data Scientist,Remote,Jira; TensorFlow; Doctoral degree; PyTorch; Sales; Big data; Writing skills; Spark; Data analysis skills; UNIX; Apache Hive; Master's degree; Presentation skills; Bachelor's degree; Machine learning; XGBoost; Doctor of Philosophy; GitHub; Agile; Predictive analytics; Fraud prevention and detection; Linux; Data science; Senior level; Master of Business Administration; Machine learning frameworks; Communication skills; Python; Under 1 year; Hadoop,139800.0
Data Scientist,NY,TensorFlow; Reinforcement learning; Doctoral degree; PyTorch; 5 years; Spark; Java; SQL; Machine learning; Doctor of Philosophy; Feature extraction; Deep learning; Senior level; AI; Leadership; Python; Generative AI; Hadoop,170000.0
Data Scientist,CA,Power BI; Medicare; Managed care; R; Alteryx; Data analysis skills; Tableau; 3 years; Snowflake; SQL; Analysis skills; Bachelor's degree; Continuous improvement; SQL Server Management Studio; CPT coding; Senior level; Leadership; Communication skills; Python; Analytics,92400.0
Data Scientist,IL,Oracle; Mid-level; 3 years; Algorithms; SQL; AWS; Bachelor's degree; Machine learning; JavaScript; Agile; Data visualization; AI; Python; Data Science,103600.0
Data Scientist,CT,Statistics; Rust; Doctoral degree; Signal processing; 5 years; NumPy; Computational Biology; Git; Master's degree; Algorithms; Pandas; Analysis skills; C++; Docker; Machine learning; Doctor of Philosophy; Packaging; Master of Science; Deep learning; SciPy; GitHub; Senior level; Communication skills; Python; Data Science,135000.0
Data Scientist,IL,MATLAB; Engineering; Biomedical Engineering; Git; Mid-level; Master's degree; SQL; C++; C; Bachelor's degree; Machine learning; 2 years; Communication skills; Python; Lua,82900.0
Data Scientist,CA,Bioinformatics; Biotechnology; Azure; Doctoral degree; Full-stack development; Laboratory experience; Git; Google Cloud Platform; Master's degree; Bash; AWS; Doctor of Philosophy; Genetics; Scripting; Cloud computing; Linux; Data science; Senior level; Python; Bioinformatics; Shell Scripting,80000.0
Data Scientist,CO,Law; 5 years; C#; Mid-level; Master's degree; JavaScript; APIs; AI; Communication skills; React Native; HTML,95000.0
Data Scientist,VA,SAFe; Computer Science; Process improvement; Bachelor's degree; Certified Scrum Master; Agile; Senior level; Information Technology,109000.0
Data Scientist,VA,Top Secret Clearance; Law; TS/SCI; Bachelor's degree; Machine learning; Systems engineering; Natural language processing; TS/SCI with Polygraph; 1 year; Senior level; AI; Associate's degree; Generative AI,181050.0
Data Scientist,TN,AI chatbots; Data modeling; Law; Doctoral degree; Hypothesis testing; Customer service; Spark; UNIX; Apache Hive; Master's degree; Algorithms; Machine learning; Doctor of Philosophy; Mentoring; Natural language processing; Linux; Quantitative analysis; Senior level; AI; Leadership; 2 years; Python; Shell Scripting; Generative AI; Hadoop,138000.0
Data Scientist,TX,Writing skills; C#; English; Mid-level; SQL; C++; Bachelor's degree; JavaScript; Software development; Swift; AI; Grammar Experience; Python; HTML,80000.0
Data Scientist,IL,Computer science; Doctoral degree; Applied Mathematics; Kubernetes; PyTorch; 5 years; Master's degree; Bash; Docker; Machine learning; Doctor of Philosophy; Deep learning; Keras; Machine learning libraries; AI; Leadership; Shell Scripting; Entry level; Generative AI,157300.0
Data Scientist,CA,Pricing; Doctoral degree; 5 years; R; Data analysis skills; Master's degree; SQL; Analysis skills; Machine learning; Doctor of Philosophy; APIs; Senior level; Machine learning frameworks; Python,217000.0
Data Scientist,NY,Relational databases; 5 years; Omniture; Tableau; SQL; Bachelor's degree; Product management; Data visualization; Senior level; Adobe Analytics; Time management; Analytics,80000.0
Data Scientist,OR,CI/CD; Operating systems; Computer Science; Software Engineering; Kubernetes; Data structures; NumPy; Master's degree; Algorithms; AWS; Analysis skills; C++; Docker; C; Bachelor's degree; Machine learning; SciPy; Software development; GitHub; Agile; Linux; Machine learning libraries; Senior level; AI; 4 years; Jenkins; Communication skills; Python; Debugging; SDLC; Malware analysis; Design patterns,188700.0
Data Scientist,CA,Business intelligence; Financial modeling; 5 years; Bachelor's degree; Data analytics; Strategic thinking; Data science; Senior level; Communication skills; KPI dashboards; Python; Analytics,150000.0
Data Scientist,Remote,AI models; Scikit-learn; TensorFlow; CI/CD; Azure; Management; Kubernetes; PyTorch; NoSQL; Google Cloud Platform; Snowflake; Application development; Databases; Microservices; AWS; Docker; Machine learning; Model deployment; PostgreSQL; Neo4j; Terraform; Natural language processing; APIs; Model training; Flask; Senior level; AI; gRPC; Graph databases; Python; MLOps,101000.0
Data Scientist,MA,MATLAB; Doctoral degree; 5 years; NumPy; R; Data analysis skills; Computational Biology; Pathology; Databases; Pandas; AWS; Analysis skills; Machine learning; Doctor of Philosophy; Matplotlib; Data visualization; Senior level; Machine learning frameworks; Communication skills; Data manipulation; Python; Bioinformatics,104000.0
Data Scientist,TX,CI/CD; Law; Test automation; Mid-level; 3 years; Prompt engineering; Statistical analysis; AWS; Analysis skills; Software quality assurance; Natural language processing; APIs; Software testing; S3; AI; Python; MLOps; Debugging,84400.0
Data Scientist,CA,Doctoral degree; Computer Science; 5 years; E-commerce; Master's degree; SQL; Bachelor's degree; Machine learning; Doctor of Philosophy; Data science; Senior level; Communication skills; Analytics,136300.0
Data Scientist,NY,Scikit-learn; TensorFlow; Azure; PyTorch; Big data; Spark; NumPy; 11+ years; Mid-level; 8 years; SQL; Pandas; Machine learning; SciPy; 9 years; Machine learning frameworks; Python; Hadoop; 10 years,100000.0
Data Scientist,MD,Microsoft Excel; Data mining; Doctoral degree; 5 years; Bachelor of Science; R; Tableau; Master's degree; SQL; Bachelor's degree; Machine learning; Doctor of Philosophy; Quality control; Marketing analytics; Database marketing; Data visualization; Senior level; Data transformation; Communication skills; Python; Marketing; Analytics,135000.0
Data Scientist,CA,Doctoral degree; Master's degree; Analysis skills; Machine learning; Doctor of Philosophy; Master of Science; Mentoring; Senior level; Leadership; 2 years; Communication skills,223000.0
Data Scientist,WA,Statistics; Law; Doctoral degree; PyTorch; Computer vision; 3 years; Master's degree; Machine learning; Doctor of Philosophy; Master of Science; Deep learning; Natural language processing; Model training; Data science; Senior level; AI; Communication skills; Python,166600.0
Data Scientist,PA,Computer Science; SAS; UNIX; Mid-level; Windows; Master's degree; SQL; Master of Science; SDLC,73500.0
Data Scientist,MA,Hidden Markov models; Cloud infrastructure; Salt; Kubernetes; Ansible; PyTorch; Google Cloud Platform; MongoDB; Mid-level; Java; AWS; Analysis skills; Machine learning; JavaScript; PostgreSQL; Terraform; Ruby; Puppet; Chef; AI; 4 years; Python; MySQL,95000.0
Data Scientist,IL,Biology; Bioinformatics; Next generation sequencing; Doctoral degree; 5 years; R; Computational Biology; Java; Analysis skills; C++; Supervising experience; Project management; C; Bachelor's degree; Doctor of Philosophy; Perl; Organizational skills; Senior level; Communication skills; Python; Bioinformatics; Editing,90000.0
Data Scientist,NM,Scikit-learn; TensorFlow; Top Secret Clearance; PyTorch; Spectroscopy; Bachelor's degree; Machine learning; Cloud computing; Senior level; AI,90800.0
Data Scientist,TX,AI models; Statistics; Computer science; PyTorch; Computer vision; 5 years; Master's degree; AWS; Machine learning; Deep learning; Mentoring; Computer Engineering; Senior level; AI; Python,145000.0
Data Scientist,Remote,AI chatbots; Automation; Customer service; Slack; Trello; Mid-level; SQL; Zapier; Machine learning; Data management; Attention to detail; Issue tracking; Natural language processing; Marketing automation; APIs; AI; Python,18700.0
Data Scientist,NY,TensorFlow; CI/CD; Kubernetes; PyTorch; 5 years; DevOps; Quantization; Docker; Machine learning; Model deployment; Distributed systems; Deep learning; Senior level; AI; Python,170000.0
Data Scientist,Remote,TensorFlow; Computer Science; Kubernetes; PyTorch; NumPy; Data analysis skills; Git; Google Cloud Platform; Mid-level; Java; Master's degree; Algorithms; SQL; Pandas; AWS; Analysis skills; C++; Docker; Bachelor's degree; Machine learning; Distributed systems; Continuous integration; Supervised learning; Natural language processing; ETL; Agile; Keras; Distributed computing; Unsupervised learning; AI; Machine learning frameworks; Communication skills; Data warehouse; Data manipulation; Python,100000.0
Data Scientist,WA,Computer science; Data mining; Computer Science; Mid-level; 3 years; Bachelor's degree; Machine learning; Natural language processing; Model training; AI; SDLC; Design patterns,129300.0
Data Scientist,CA,Statistics; Law; R; SQL; Bachelor's degree; Machine learning; Scripting; Data entry; Data science; AI; Communication skills; Python; Entry level; Data Science,61800.0
Data Scientist,WA,Looker; Operations research; Doctoral degree; Logistics; 11+ years; Research; Snowflake; Master's degree; SQL; Project management; Machine learning; Doctor of Philosophy; Organizational skills; Data science; Data visualization; Senior level; Quantitative research; Python,204480.0
Data Scientist,CA,Data mining; Law; Kubernetes; Mid-level; 3 years; Master's degree; Algorithms; Docker; Machine learning; Mentoring; Software development; Data science; Manufacturing; Machine learning libraries; AI; Python,175800.0
Data Scientist,NJ,7 years; Data mining; Management; Financial modeling; Research; Bachelor's degree; Organizational skills; Financial services; Data science; Senior level; AI; Leadership; Banking; Analytics,122304.0
Data Scientist,VA,Microsoft Excel; JD Edwards; Oracle; Data mining; Doctoral degree; Financial modeling; Full-stack development; Relational databases; 5 years; Enterprise software; DevOps; C#; R; Microsoft SQL Server; Google Cloud Platform; Snowflake; Java; Master's degree; Databases; SQL; AWS; Analysis skills; Bachelor's degree; Machine learning; Doctor of Philosophy; VBA; ETL; Regression analysis; Cloud computing; Data science; Senior level; Communication skills; Data warehouse; Python; Analytics,124200.0
Data Scientist,CA,Agency management; R; Data analysis skills; Mid-level; Algorithms; SQL; Analysis skills; Bachelor's degree; Machine learning; Data science; 2 years; Communication skills; Python; Data Science,144000.0
Data Scientist,Remote,Growing experience; Host/hostess experience; Algorithms; Machine learning; Mentoring; Data science; Senior level; Leadership; Communication skills,400000.0
Data Scientist,TX,Scikit-learn; TensorFlow; Power BI; Hypothesis testing; PyTorch; SAS; Big data; Spark; R; Git; Google Cloud Platform; Mid-level; Tableau; 3 years; Master's degree; SQL; Statistical analysis; AWS; Bachelor's degree; Machine learning; Deep learning; Matplotlib; Natural language processing; Experimental design; Cleaning; Seaborn; Regression analysis; 1 year; Data visualization; Machine learning frameworks; 2 years; Communication skills; Python; Under 1 year; Data Science; Hadoop,88712.06
Data Scientist,Remote,Google Suite; Computer science; Pandas; Bachelor's degree; Machine learning; APIs; Python; Entry level,48200.0
Data Scientist,Remote,Research laboratory experience; MATLAB; Calibration; FPGA; 5 years; Physical Science; Fortran; SQL; Analysis skills; C++; C; Bachelor's degree; Data management; Physics; Senior level; Python,84300.0
